,JUN,MEF2C,ELK4,ELK1,JUND,GADD45B,STMN1,MAP3K5,MAP3K1,MAP3K3,MAP3K4,MAP3K7,MAP3K8,AKT1,AKT2,ARRB2,CD14,ARRB1,NRAS,DUSP16,CHP2,RASGRP3,NFKB2,NFKB1,MYC,NFATC4,MAPK14,FLNC,FLNA,KRAS,FLNB,PRKX,TRAF6,TGFB2,DUSP1,DUSP2,TGFB1,TRAF2,BDNF,TAB2,ECSIT,TGFBR2,DUSP7,TGFBR1,DUSP5,DUSP6,DUSP3,TGFB3,PLA2G4E,DUSP4,CACNG5,CACNG4,NF1,PLA2G12A,NFATC2,RASGRP4,MAP3K2,MAX,DUSP10,FGF9,FGF8,FGF7,FGF6,FGF5,FGF3,FGF4,FGF1,FGF2,PTPN5,FGF21,IL1R2,MAPK9,CACNA2D3,MAPK10,MAPK11,RASGRP2,PLA2G2A,MAP2K2,PLA2G4A,MAP2K3,MECOM,PLA2G5,MAPK13,MAP2K1,FGFR2,MAP2K7,RASA2,MAPK8IP2,RASGRF1,MAP2K5,RASGRF2,FGFR4,MAP2K6,MAPK8IP3,MAP3K6,CASP3,MAP3K12,FGFR3,FGFR1,RASA1,FGF14,RPS6KA2,RPS6KA3,FGF17,FGF16,FGF10,GRB2,FGF11,FGF12,FGF13,PLA2G1B,RPS6KA1,MAPKAPK3,HRAS,CACNG2,FGF23,CACNG3,MKNK2,FGF18,STK4,STK3,MAPK8IP1,MOS,RAP1A,MAPT,RAP1B,PPP3CB,PPP3CA,CACNA1H,CACNA1G,CACNA1I,ATF4,TAB1,FOS,TAOK2,RPS6KA6,CACNG8,PPP5C,PPP3CC,CACNG6,PPP3R1,CACNG7,MAP2K4,ATF2,PDGFRB,MAP4K3,PLA2G6,PLA2G2E,PLA2G10,MAP4K4,RPS6KA5,BRAF,IKBKB,MAP3K11,CACNA2D2,IL1A,PLA2G2F,DAXX,AKT3,GADD45G,FGF20,RELB,MAPKAPK5,MAPK12,RELA,GNA12,HSPA8,PTPRR,LAMTOR3,GADD45A,NGF,DDIT3,MAP3K14,TAOK1,PDGFA,FGF22,PDGFB,NLK,PDGFRA,PRKACA,PRKACB,PAK1,PRKACG,CRK,CDC25B,CRKL,MAP3K13,PLA2G2D,CDC42,RASGRP1,CACNA2D1,CACNB1,SRF,CACNB2,SOS2,CACNB3,CACNB4,CHUK,CACNG1,PRKCB,RAF1,PRKCA,TNF,PAK2,MKNK1,PLA2G3,PRKCG,PTPN7,RAPGEF2,HSPA1L,CACNA1A,HSPA1B,HSPA2,CACNA1D,CACNA1E,RAC3,CACNA1B,HSPA1A,PLA2G12B,CACNA1C,DUSP8,CACNA1F,CACNA1S,MAP4K1,TNFRSF1A,DUSP9,PPM1A,PPM1B,MAPK3,RPS6KA4,CACNA2D4,HSPA6,MAPK7,FGF19,RAC1,SOS1,MAPK1,MAP4K2,MAPK8,EGFR,MAPKAPK2,EGF,RRAS,TAOK3,GNG12,IL1B,MRAS,NTF3,IL1R1,TP53,FAS,NR4A1,PLA2G2C,FASLG,NTRK2,NTRK1
CAL-120,1.3389142205771671,-0.9540188421115584,-0.7607396608223024,-0.6394870911434297,-0.2918536458110501,1.3246592717845316,1.438125651111446,-0.1318426404954118,1.1196034056878348,-0.18198726398986467,0.8454378371924286,1.1882574970739932,-0.9062336738782708,-0.19985279400177544,-0.4819424240854727,-0.14450458231465746,-0.5077866688633235,-0.6699048358182988,1.5867513847782557,-0.3364908910031652,-0.8684757319455859,-0.8383560026260488,-0.4013614319467173,1.4046785469175604,3.104120229567743,-0.7938902094991014,0.2661296077443237,1.0852706750871122,1.223507784915587,0.8623239999845511,1.3519732706983685,-0.009488127225370702,-0.34274408287749386,-0.7249845268875778,0.5616258450012048,-0.5172148633460952,-0.3421328614785551,0.01567863296285042,1.9134700578466648,-0.041377614946418194,0.8813771632266147,-0.6301196180160414,-0.4326089907146421,-0.8555751017966253,1.6756836270267759,0.5295002210515816,-0.07510227810848635,-0.8940765440331558,-0.7890022743646651,0.13085882827037695,-0.6625734840247514,-0.4536621496392934,-0.3989604329372285,0.8649723530946268,-0.7224632793322932,-0.8973242232942962,0.15961331085826158,-0.2309460675652413,-0.5550670974547579,-0.8005474526642584,-0.8412240784514939,-0.9898643085986762,-0.969922438686529,0.4881114111976281,-0.8509518359274008,-0.7807397736857326,1.0561537609283609,1.6972084610986329,-0.930530720760873,-1.009512237418914,-0.43466540693903627,0.41549824167551397,-0.4769036706918139,-0.7725418357065711,-0.6856681132324752,-0.5256974575001886,-0.8594288614059078,1.9428200748275049,-1.0514522660900054,1.1296933568114542,0.3296258727042796,-0.9437674858307312,-0.20671144389370147,1.5889586870449508,-0.8452478712304979,-0.1552367558147919,-0.037791408795078085,-0.7177053016460596,-0.8467138063131756,-0.21205141800893515,-0.7929325087536329,-0.7650255593923792,-0.3987919483151497,-0.7591618686479478,-0.7511170271673142,0.9831462012512268,0.08103082772356916,-0.2442809183888669,1.8291940122155403,1.0566748731406217,-0.8303152021996784,-0.804952845522789,1.5419913980788051,-0.7465075854067179,-0.8594520559564713,-0.8565873251577057,1.7384334665473555,-0.4350407068316342,1.8532711985420165,-0.8355460905958084,-0.8294230167564386,-0.4747614952256771,1.0472774530852709,1.082836190327067,-0.9772357365253898,-0.8485317512046898,-0.7238219738513431,1.1362547396914302,-0.6375327976327863,0.7944034315970383,0.9714579365125456,-0.6760054070404085,-0.8667472962012851,1.994590420866363,-0.8351332356933512,-1.0008928278977822,1.3040273382901366,1.524973231608369,-0.7606160636104669,-0.7817282183789829,-0.828422553986916,3.32997164977639,-0.6811270595938386,-0.253833961568364,-0.3142110412377777,-0.8767399290211582,-0.3679482142878987,-0.012450653084030748,0.4886741526831703,-0.6087285286012957,0.587589438038193,-0.7048274952878715,0.4093350893851053,-0.10400264261879197,-0.6961693006532299,0.27047725897339897,-0.6657835805259128,-0.7039974159764619,-0.9760416175009524,1.148348953647134,-0.5129283870276322,-0.5979925924579317,0.7853695563017683,0.17494845488214708,-0.8076118464901291,-0.7563965824489567,-0.8563236653599502,1.1269278745419475,0.4364324540353784,-0.9325386516128302,-0.7709126680530891,-0.237987033921514,0.7893465318999348,-0.07212634530282812,0.17742717424225202,-0.23260508615856734,-0.006645621087751957,2.0668366605687587,0.28459332797208564,2.70788181196846,-0.1512042349408776,0.1928068203591501,-0.3029562215351799,0.3061187170463305,-0.21303931406867907,-0.8527200303139881,-0.5615649039014993,0.3835553217820679,-0.5327570432766949,-0.6784512920953805,-0.12687051832271462,1.0102063425283123,-0.654325187767558,0.7979921047794792,0.7357217773127571,0.09804416612816104,-0.8028074005466904,-0.7709207460673351,-0.0937094241456486,-0.831443314153379,-0.43890455747611457,-0.7780059351957473,-0.2834503605881744,-0.8395182290297314,-0.06812203037807682,-0.7645283991724643,-0.8731321937813346,0.5166852250413664,-0.6501986940714973,-0.8598842831717439,0.9048466647021476,-0.245701092160002,-0.7960448465884994,0.9213121097547208,-0.5836780564254453,-0.7224649188639339,-0.7831122737775845,-0.7625478949917293,-0.07689074782406721,-0.5225940734005476,-0.8058188398574968,2.2123645906394342,0.7147331396901585,-0.9907102819046646,-0.8426948729894951,1.4185581093828004,-0.7479109002979777,2.9106822270668165,-0.8740885470537951,-0.9096473438901092,-0.6880296947896694,-0.6423919249589134,-0.7460302155710885,-0.8491698224363047,0.5840910328095071,-0.6848030146352257,0.4246081805027995,0.614411005170481,0.6544469534894845,-0.5985069736740338,-0.8244274370894245,-0.6935996027543477,-0.2322375704019028,-0.7864229949409725,2.47119643127688,0.6091940496088567,0.254584764720762,-0.5766274867082029,0.05289881033707378,0.008159790899920201,-0.23119865961458225,-0.8722352166658497,3.005371639179561,0.4900545009387809,2.116390498580023,-0.7667418437688517,-0.6210055930974137,0.056782787551711365,-0.6185909655948918,-0.7349239008595684,-0.5246797646360796,-0.44601958389677065,-0.8477441127438223,-0.7690653680845188,-0.859446908081875,-0.934008291108979
ETK-1,1.157234143758783,-0.747032188624979,-0.7870605708809192,-0.5394757709110359,-0.6046542879237328,1.3120411654892694,1.5566498071630313,0.3675367851765471,1.4198735298404137,-0.027322246897038792,1.0434286502176575,1.2939197082530656,-0.8250317399132046,0.1266592331092139,-0.5886272683587355,-0.3707821339716589,-0.8082588859075441,-0.3104294045558905,1.9604995952736224,-0.6994027500251895,-0.8005645874537219,-0.7077991607080906,-0.43496423345490204,1.5244976134388952,2.12334269141489,-0.6634439240436943,0.3235601864751037,1.6583154328431733,1.7841339153538665,0.6590952429722751,1.7816529620134227,-0.12683764141526238,-0.4764393716980545,-0.5004653069159419,-0.19579636001376308,-0.6578993555810185,-0.4772448275451359,-0.07938988801521091,-0.26418116458024377,0.5547115398935378,0.5720461126226616,0.4060222082474997,-0.7331718451462258,-0.6659156849658946,1.896448079027442,-0.4781919677226419,0.4693070457588682,-0.8719332934277084,-0.6125778961222424,2.161027792538431,-0.711550758351103,0.043974507307703616,-0.5861693550927219,1.0676691742649835,-0.793949081823777,-0.8046905927373846,0.6117210730175251,0.0647462258657015,0.8334091936066597,-0.8077140678017215,-0.7198110793496132,-0.9416716793985624,-0.9763269395324252,-0.925736677267758,-0.8101116944960765,-0.8797239838796601,-0.7758199843746786,-0.6724791754090644,-0.9333526143870098,-0.8031110756481905,0.7640791001167594,0.23252535614873684,-0.7624530635027552,-0.6866703641770378,-0.7002220663907687,-0.4612575966213152,-0.7987808747419632,1.5809167664755956,-0.6732506945072283,1.2833214508718578,0.4708139247826385,-1.0387554691303704,1.4992384159293035,2.02799378906126,-0.590457404367445,-0.1904125277207122,-0.6431506793306213,-0.7681265247272984,-0.7540774181026628,-0.19432684324802213,-0.7171397706928992,-0.796523107767306,0.08646530188239229,-0.7555183318443494,-0.7153715051576076,1.2026427417014658,-0.6825742210458295,0.8363225773926283,-0.5165464859987507,0.9345501476947408,-0.7756676137604295,0.5720004321241864,1.4333254609430977,-0.9034713053575528,-0.7688194762345434,-0.9496354648637964,1.965573307595224,-0.08363392475760938,-0.6816934494757395,-0.8501802742309444,-0.926042079067813,0.5473748711140506,0.8608772946297627,1.1893851867654288,-1.0489302468565924,-0.8224743311570996,-0.7160632140737101,0.9960191975649896,-0.8546285212956923,0.2846415263079617,0.8437817192625545,-0.781563125333053,-0.8296468557138436,1.6979263338748616,-0.7794937305818892,-0.8848793851995042,0.9826347885434216,1.1094227296385155,-0.8285161248770587,-0.7839243420397811,-0.7523698181178439,3.278146413150578,-0.7174252570414263,-0.4972462842958964,-0.5201238108082633,-0.3713051256539937,-0.6858169516617552,0.07039923463722056,0.15677644795219825,-0.13631254725140826,0.7456161558662325,-0.74599238697898,0.739484350313902,-0.15322577684732147,-0.7383708418920145,0.08293221745186062,-0.6767046940981807,-0.9087447588077048,0.395072383934248,1.6073267453277686,-0.6099055883395638,0.42995935860563744,-0.2222664049408303,0.3043426223659482,-0.8761977077461046,-0.14434221209686196,-0.9644294320683839,1.264476102298017,-0.5448795531082345,-0.6461478771524022,-0.7639825066954391,0.1588934598984201,1.1283952759053448,-0.05439148075713941,0.22592445980755305,-0.18927959283501766,-0.3851017083589408,-0.14264265932521508,0.19286329481460388,2.043654291094835,-0.4868336939185008,0.2827620270454397,-0.27668419061256805,-0.08275898211136595,-0.24725869571052414,-0.7024064093209104,-0.4435917380688107,0.4613617801843895,-0.6712548299146479,-0.7194000136624761,-0.18238817592854964,1.4563546056245036,-0.7344656305842422,1.2971529474020105,0.902108356735522,0.11680218111471635,-0.6748135875184742,-0.8018124512249273,-0.17979375770923872,-0.8159250108466346,-0.3350835607808205,-0.7042472715784823,-0.05552882374065345,-0.9223631387836908,-0.05867897052132225,-0.7022338963272128,-0.930983853934722,0.5239541577125508,-0.6604678176561867,-0.7821007727003433,0.7020272276858314,-0.39963966733559103,-0.7023522070818511,0.9614787128876386,-0.2037973115867799,-0.6729067076108366,-0.7505054316116957,-0.7862582667594674,-0.26152462323497233,-0.4714418681113594,-0.7633492344750133,2.596898943077236,0.7367229462197933,-0.9046864726741418,-0.845503378452435,1.3280286417157403,-0.7256224525724333,3.017193729013531,-0.8779779186936199,-0.9406139743340124,-0.7192766048388927,-0.6458546950074215,-0.7162140049205141,-0.8877530928895193,0.47166293746873,-0.7503081467252289,0.4825939281427054,0.5594482532287126,1.1182205197694308,-0.5358493607655078,-0.8626012005898013,-0.7187794765083124,0.21588792344664956,-0.711886573086156,2.5460191308924163,0.4710837889353912,0.3975693338555972,-0.27929793858887625,-0.06189087109587045,0.2563703512622036,0.16497769970493806,-0.6102830971753345,1.7831421608716158,0.9566617865044392,1.585287461612646,-0.44400653152937497,-0.7383173567268081,-0.3779975621457485,-0.16993202199596594,-0.3081303706929966,-0.03592734674282037,-0.35505122134935146,-0.8188838596873644,-0.8078389654378344,-0.8605579227616709,-0.9982354167575108
H2731,1.2559138119898368,-0.807278085778466,-0.7621932440255571,-0.7171010792227247,-0.25364954735192363,1.8500904696521392,1.5949129345944124,-0.4908125000125784,1.3589452618872897,0.04704415487616327,0.9857210841614172,1.8740611800474416,-0.6342262209608307,-0.15174020943164618,-0.6640179112916704,-0.1877334939673337,-0.7641178890067845,-0.4982949276977882,1.804879139023512,-0.8396894536483412,-0.8255021707598625,-0.627944031061775,-0.4683620945181313,1.6759030277451683,2.4070746104530985,-0.8768297444553781,0.4521366517667533,2.186090615281329,1.1073997863800296,0.4822517483970864,1.6591141994152736,-0.2033313768000739,-0.3560044821153663,-0.6053908314727988,1.2477097549778462,-0.5565738361369389,-0.4709955729403355,-0.11685094136297686,0.6599715758831505,0.6609644942912379,0.69180142032156,-0.1956815096068859,-0.5782072714002113,-0.5427973160493198,0.7843100179850637,0.6971161048150196,0.4002596122031828,-0.8689131667080494,-0.8178021555875638,1.7251471358459314,-0.7230439602441675,-0.21065644088637087,-0.3266765693542156,0.6921809198311195,-0.7193068006628219,-0.7892390120124311,0.7480147368356821,-0.2818909315264705,-0.4721779078794221,-0.7906341600064244,-0.8168473182432223,-0.8881537926300647,-0.9830488616675732,-0.921506722616416,-0.8583428943449799,-0.9792820722629949,-0.9180378922370404,0.757588062001689,-0.9866617447567998,-0.7077013184910323,-0.43909890590294176,0.7054452224023271,-0.746730040102361,-0.7601163252707807,-0.4686436049320844,-0.6391865730239039,-0.7416387123366234,1.8069608813025064,-0.8393929534902811,0.5583891145136358,-0.6298053199902284,-0.9360304851065157,-0.7208695298833155,1.3149922194525154,-0.7611443264232862,-0.0899817921687686,-0.4455007298546762,-0.3125100241463852,-0.6932438084839008,-0.15748482624021906,-0.6732092286228967,-0.6005993939944809,-0.35483601475051824,-0.7707528390016399,-0.4116692738465233,1.2954142228620908,-0.6174803287119056,0.8134275570097967,0.7089403110008721,1.1650209170968702,-0.7794256957913491,-0.3965595020242776,0.8794643999624691,-0.8708869986686038,-0.8766495891835059,-0.7884205986606162,1.7545902111161853,-0.3960909898517957,-0.40083742058406585,-0.4548785214365983,-0.7944181853473764,-0.07858527905274855,-0.10867733021355358,1.3957190977726834,-0.928268104521702,-0.8126596391841533,-0.7489439344403839,0.99183424554514,1.5795768850682324,0.8281703426975064,0.39024356485698,-0.6388562882816159,-0.7419053927871564,1.2791321480122433,-0.7046960656081377,-0.8796226775193999,0.96608022614365,0.8494996361176862,-0.3464834117178772,-0.6477536248951811,-0.8861336849406154,3.197958050925932,-0.7492307518888087,-0.5105207803858223,-0.4034621133841446,-0.7707528390016399,-0.6531606051973328,-0.03928681522241727,0.5802422320119615,-0.7809544774050009,0.8449107820252452,-0.7544935423939109,0.4523991510577427,-0.06564739499433504,-0.3483975959269937,0.4431697975866151,-0.7320471851400012,-0.7771294588236071,-1.0804976396613264,1.4692970584041458,-0.26540913730166976,-0.7754335933876804,-0.14990082944574756,-0.0700789544945948,-0.7183828885231089,-0.438312009638996,-0.9211055253526876,1.3670399603657422,-0.6239843608956496,-0.14429285013374973,-0.7883551473967455,0.20842640803808332,1.1575366503127953,0.6666704728877562,0.00876718148268978,0.5555869725244519,-0.02604921733003853,-0.7884381458219808,0.3643571984177111,2.888059934907869,-0.2543796163409072,0.6661094036998944,0.4419599155308176,0.5229276051135873,1.3024616372063396,-0.8054582824002241,-0.2511646797889095,0.9633702938205256,-0.5645958821054256,-0.4847361456152967,-0.08539070392550371,0.9003502056445528,-0.7275353981358128,1.2942637231828502,0.5685769210039558,0.2565824619940291,-0.691157066690364,-0.8369097860864038,-0.08586631916000671,-0.7548777051838705,-0.4419855376037741,-0.7492634031879897,-0.17045015876813774,-0.8708786002251865,-0.13925938705960852,-0.7433040698502379,-0.8949232330395672,0.9321636329647176,-0.7729472933560718,-0.7525382834330454,1.1135111322846425,0.6734231696706534,-0.7348817399151673,1.39565426432747,-0.38727149885209133,-0.4257460241607632,-0.7608390346223795,-0.7675098676544858,-0.6575954876727501,-0.536089818212427,-0.7313049561460346,2.48988013640139,1.4078361305501907,-0.8801738949542911,-0.9036294802878096,1.113315885379529,-0.8858196390105881,3.0473594505192105,-0.8470604261995194,-0.8554280541743314,-0.7197273198113718,-0.5288675635040292,-0.7149518126991187,-0.8857642942225225,0.24497166908270876,-0.5981759669685264,0.4308229172804322,0.8139346467239855,0.3118671424176911,-0.5225838318371268,-0.7843778286432541,-0.9427058007973752,-0.22476439521095973,-0.8535648307417341,2.79368386503489,0.6304226359503814,0.4667006303610834,-0.2976379198438324,-0.3113054403255434,0.6375308202159364,-0.19442139620814067,-0.6971797055994557,1.5694630570360149,-0.10245712410589328,2.052035101897223,-0.2878233522389346,-0.7472316833792174,-0.5458980376611582,-0.4617100577155432,-0.27861377313300995,-0.4096944225314991,-0.41825005818847016,-0.974736713715495,-0.8579564927728721,-0.8540589383908838,-0.9044614884288634
NCI-H441,1.1084253561912516,-0.3430137589480093,-0.6913739605441771,-0.7671151526377017,-0.5855458098158816,1.1828189437224197,1.2915969077636564,1.1994626820950232,0.8797652379154971,-0.3079223204036943,1.15039244784461,1.1770352324169313,-0.9104398824293416,-0.26570566958600805,-0.5854985495687144,-0.0003691202976055665,-0.6898696096873196,0.5789918340824148,1.250040047216832,-0.5346021470302303,-0.7443589329584805,-0.882826642919154,-0.5800077182075569,1.6885368679713544,3.0326177589054333,-0.5925752615287815,0.34129450765135844,-0.3574461876148045,1.2355549581188694,1.3593939234001158,1.1147575996049532,-0.12313304451322998,-0.4093712019818891,-0.8725783332915343,-0.4586249683238909,-0.6306148380069361,-0.21078299801698866,-0.2680764586146946,-0.8057182157215014,0.3277326929363089,0.4701498578455874,0.6003222315209445,-0.5978988014267838,-0.7797007888555392,1.9164389147464191,2.992460709152576,-0.3301906288750088,-0.8708206883311798,-0.8777051683894529,0.6438857913215422,-0.6569942642242851,-0.7749228066574851,-0.1594869933786774,1.582449696816324,-0.6368809327366571,-0.9528481220833216,0.6610749441323671,-0.4037398446861243,0.6430894974999919,-0.6142096069165025,-0.6907633786035775,-0.9824195232214388,-0.9317136196245672,-0.9171548530012604,-0.8099522584782777,-0.8826318567206543,-0.8949684819460444,-0.7538560375140305,-0.8761837652412593,-0.8441549933987741,-0.22434258779910912,0.6951323573052699,-0.6976458244374589,-0.9083686048427996,-0.4511159265601075,-0.6001610390642261,-0.8982763860066665,0.9329538478919084,0.8527634822959449,1.336586847650448,0.3886390489129967,-0.9466690005806256,1.652648570389608,1.8116381417690188,-0.8565794878127929,-0.299709854347971,-0.27133038985617536,-0.730439136669478,-0.027901184304544368,-0.3261428862474962,-0.7015955921664899,-0.6531646677484289,-0.19733235486264464,-0.828067502999095,-0.4569958613779499,0.6975340346678282,-0.862819776545082,-0.4788479434006869,-0.6195303248809393,1.4816871651275991,-0.8254544606935021,0.20233674861244216,1.7291566015093782,-0.8082626923197026,-1.023499380720139,-0.9769234469148724,1.5628792001345369,-0.28008646552874994,-0.9332847811174998,-0.8176040455818132,-0.9154706018066876,0.11385506727248786,1.4738174340971593,0.2209947943117495,-1.0333860438532296,-0.8767596548115224,-0.7111257436554361,1.6030207315560276,-0.938098201936686,0.1766372826272844,1.1221689594427895,-0.861795912622009,-0.8609576882580503,1.308409764992568,-0.6562341842955274,-0.9769695652140622,0.7978946375204485,1.5230799007100149,-0.8472951057318184,-0.8360836562667271,-0.7780145232444662,3.548919691399304,-0.6030962433662154,0.9100371105877753,-0.4501175821110127,-0.22353676177526224,-0.6947436315989206,-0.020624068075170296,-0.2059835555807677,-0.851938037725642,0.671462143470626,-0.7153070605689378,0.9963293671781348,-0.011867280239798664,-0.7645758993344234,0.4957336844388856,-0.7205994214637768,-0.7161440388783268,-0.7559127401776198,1.6807102098919484,-0.39487353993996016,0.477240781276831,0.7690312459708287,0.4185915621752008,-0.8581534514313993,-0.7943196139271639,-0.981076887675956,0.7520423873342859,-0.6958193198758809,-0.5749924098304448,-0.8852036249081497,-0.2432414168455136,1.2632578099121374,-0.2988925070410021,0.3500745034258357,-0.27678955669050354,-0.403090095173656,-0.833124214936572,0.5531556655463568,2.6012919665379663,-0.3853527304054226,0.4014979976422569,-0.6176496139513595,0.5422092125028002,-0.1299173652771736,-0.7692289734293426,-0.6008401024135163,0.808431631043942,-0.5307532972838384,-0.7650292595911261,-0.7009703744973171,2.0537653184133853,-0.7621262200803886,1.1739605119221528,-0.1933092859582083,0.3845230929743015,-0.5482202226062134,-0.8251047113713851,-0.1758487258787335,-0.8111952303873664,-0.31796936112451096,-0.5862642300636309,-0.2482313236746997,-0.8517064433976049,0.5382853286208211,-0.8261795787724696,-0.9211853314390626,0.5561089125342571,-0.7233074614956947,-0.8297087830459828,0.9307471911980078,-0.3502615548914809,-0.8085461427863829,1.1392268204816334,-0.5166862657127945,-0.7149331958298955,-0.8452648290987299,-0.8077145646609949,-0.11092836472024004,-0.5273006343882607,-0.7440604119109109,2.4267696095588587,-0.3598623661965333,-0.8859511489369415,-0.8866191452026677,1.2368674842873295,-0.8766745458295415,2.6778782669287184,-0.8386665546466497,-0.8990277767201378,-0.7524509205083866,-0.5400976558176731,-0.7689758557542743,-0.8670331099209734,0.8197827832645215,-0.8102053968825345,0.7114961115922055,0.5350394909759363,0.8829574758666384,-0.552681665945813,-0.8195150252728443,-0.11218043996774227,-0.0005138514936427631,-0.8520447059852482,2.4066435250136475,0.8117920748457881,0.6704127006499002,-0.4157045200888663,-0.32726911965707123,0.057695025742484585,0.051493868190822065,-0.5008271989965674,1.328511548018804,0.982001562412283,1.6559336175253883,-0.7646009139374927,-0.8585719378222019,-0.6093089300320269,0.5596912945473593,-0.6383252117863865,0.7524574105686171,-0.2860076597239332,-0.8159627871854117,-0.7420997217825994,-0.8588953813431132,-1.041520685163908
NCI-H358,0.8893831080119279,-0.41315916046564505,-0.7126508622746404,-0.6722617751732683,-0.22995178241147984,1.3992058253702733,0.3784848152540471,1.023941615233564,1.3311859601321834,-0.5546772894471411,0.8394285731685841,0.9622333774028284,-0.8582927246607243,-0.05201802325830348,-0.4248105610331739,-0.2657287782105094,-0.4002880599251472,0.11937671771695615,1.4746253607378723,-0.6497359605984596,-0.7765764487376476,-0.8637704480030552,-0.7383587453036496,1.722068530552285,2.640094624338945,-0.5667736697447827,0.3945532510847872,-0.253583882228125,0.6535942019996084,1.707660961932456,1.2599774111545363,-0.01242724165613067,-0.6672691932166179,-0.7282840110169696,-0.4867849761315629,-0.7674643169505267,-0.5557874405944584,-0.3540389235645296,-0.5379915873791712,0.4862651646153981,0.3850151383072624,0.10330224524505584,-0.5399425216636571,-0.7309274043607878,2.1804289574535667,2.319217799334072,-0.1860678483490072,-0.7138158543671527,-0.7703363998517201,2.6217742008755462,-0.4561657527911494,-0.6661142437635524,-0.35260228121418985,1.78003330541997,-0.7454902913908993,-0.8648445292355105,0.7060485060117191,-0.06065428321180191,0.3230134500914177,-0.7027449487208879,-0.7657220300500013,-0.9806942443446808,-0.9694350075824892,-0.9248335144215972,-0.9513744642385612,-0.9053141003564876,-0.8115369204132249,-0.6611576070907064,-0.950460047573126,-0.7948564284857164,-0.4193277952869178,0.9786930455857376,-0.655813358457359,-0.6928921167528485,-0.7156648437261258,-0.5722832892671534,-0.9162027729064398,1.082929831298524,0.5306415366028854,0.5901069724847514,0.5994892327188889,-0.9593689196925784,0.9493846457945164,1.9452322977593564,-0.7317690720973437,-0.2746561013489696,-0.779337539248193,-0.8466969029854428,-0.8651158426146514,-0.09393034365145234,-0.6904390767341498,-0.8002597681707447,-0.14026482604854296,-0.8056733224485965,-0.6500246094080798,0.8728224966373465,-0.6918930151577923,-0.18536979354259497,-0.6300744736869919,1.7728780925507974,-0.8194104898321717,0.3232432688249177,2.025435595277731,-0.8437220950432817,-0.9250984692741018,-0.922975622375672,1.8717155328633968,0.17974765492678474,-0.7909523746563931,1.1813646973641565,-0.908357049626692,-0.11319189558944415,0.9557907173055628,-0.039190101288340655,-1.0171369175817508,-0.7811686014134319,-0.6451950205110599,1.8368779174243859,-0.8212398572961472,0.2351539355020517,1.392507761563786,-0.8194920805380871,-0.7225681402130053,1.4582255079661002,-0.8349276543820118,-0.7884174084587063,0.7105725941996609,1.5168640378636915,-0.02929484556418093,-0.8416779901408749,-0.7737628393553001,3.635442706764745,-0.6060915505617098,0.0576532983240604,-0.6084784597481133,-0.2370255118698955,-0.6759717381513515,0.012708238568152407,0.1133341603297024,-0.7749633021028141,0.7330217672334549,-0.7402796139853243,0.7039883073040333,0.011925583168925256,-0.7777108532762271,0.2210818563539104,-0.7335375793108632,-0.7496029457504015,-0.12144023247333473,1.2340296822143286,-0.28728245179299755,0.047892795948571314,0.16141018418366074,0.15131594794766248,-0.8602298956470043,-0.056727290708314976,-0.9870765773875192,1.0276273252889223,-0.7232608504086048,-0.14276635176556482,-0.8131649211022893,0.07894475565755121,1.416939356497133,-0.2560965802292562,0.2051817638160682,-0.46379808427305996,-0.3083030820895952,-0.6646687816574538,0.4811029494812549,2.326275961623708,-0.685810421214566,0.7565196384637782,-0.6388386791347632,0.3587356199384628,-0.41817949532247,-0.7636874898784741,-0.5714927249496717,0.3526511316968653,-0.5876375699266726,-0.7460264884047975,-0.03861385085110898,1.7739665550828314,-0.8119595283999252,0.7239960239794366,0.17686432711812133,0.2433781900109811,-0.6518965580568804,-0.7830431673144463,-0.15347757639587056,-0.688415458179003,-0.3648211326103175,-0.598054806758999,-0.16492143204890908,-0.8903192725350131,0.4434159208745114,-0.8439602523442088,-0.9012151652526368,0.5403676801635996,-0.7974144415898017,-0.8365145975712129,0.6072135995516039,0.22820352238433414,-0.6749680092768712,0.6793553170149684,-0.6298792100856105,-0.5661155090588481,-0.7894832640413467,-0.8101108206321769,-0.15522752670083695,-0.6195273830058871,-0.76969166230554,2.5550585209429384,-0.06685708943272621,-0.7818958344120408,-0.9663877641632448,1.2308138120368102,-0.8313538091347054,2.814580700952716,-0.9132874851965946,-0.9460043120237801,-0.7529800360404729,-0.6760813010331371,-0.7481439644542967,-0.7648317238717957,0.2878872458156269,-0.6792493700460748,0.7360583500118795,0.7402940358410902,0.5908614322155727,-0.5490063017542693,-0.8683812658196267,-0.01995938054394297,-0.19862996225911145,0.3824968871959925,2.376178543120388,0.925976895938038,0.30552863757628834,-0.5031166585259477,-0.3425528615569144,-0.4671022082327077,0.04141577703652997,-0.5921741610461079,1.2430305175297618,0.8473062961752277,1.220395868649464,-0.6298209136740572,-0.9021301666532604,-0.6616895816418497,-0.36097408155965016,-0.8915542093576039,-0.0296815452815639,-0.32381951993729,-0.849262160152628,-0.8142940456882736,-0.5473875509386749,-0.9445670540147568
