,CCL26,STAT3,STAT1,STAT2,CCL2,GNB4,CX3CR1,CCL13,CCL11,CCL8,CCL7,ROCK1,PTK2,BRAF,CXCL14,VAV1,IKBKB,AKT1,AKT2,JAK3,SHC4,DOCK2,JAK2,GRK7,ARRB2,CCL17,ARRB1,CCL20,CCL19,AKT3,NRAS,CCL21,TIAM1,CCL22,GNG13,STAT5B,NFKB1,GRK1,NFKBIB,NFKBIA,PIK3R5,RELA,GNG7,GNG5,KRAS,SHC3,FGR,GNB3,GNB2,CCL24,PRKX,GNG4,GNG3,GNAI1,GNAI2,GNG11,GNGT1,CX3CL1,GNGT2,XCL1,CXCL5,ADCY3,CXCL11,GNG2,ADCY2,CXCL6,ADCY1,CCR9,CCR2,CCL25,PXN,CXCR3,CSK,FOXO3,PRKACA,BCAR1,PRKACB,GNB5,PRKACG,PAK1,GNAI3,CRK,CXCL12,CCR10,GNB1,CRKL,XCR1,PTK2B,CDC42,PLCB2,SOS2,ADCY8,CXCL10,PLCB1,ADCY9,ADCY6,CHUK,RAF1,PRKCB,ADCY7,CXCL1,SHC1,PLCB3,PLCB4,ADCY5,CXCR5,WAS,PREX1,RHOA,CXCR4,CXCR2,GNG8,CXCR1,CCL28,PRKCD,HCK,WASL,RASGRP2,MAP2K1,ADCY4,CCR3,CCR4,CXCR6,CCR5,PRKCZ,CCR6,CCR7,CCR8,GRB2,MAPK3,CXCL16,RAC1,SOS1,MAPK1,HRAS,GSK3B,CCR1,GSK3A,ITK,CCL1,CXCL13,GNG12,ROCK2,RAP1A,PIK3R3,RAP1B,TIAM2,PF4,CXCL2,CXCL3,PF4V1,GRK6,PIK3CA,PIK3CB,CXCL9,PIK3CD,ELMO1,SHC2,PPBP,GRK4,PARD3,GRK5,PIK3CG,PIK3R1,VAV3,LYN,PIK3R2
CAL-120,-0.6805543908442949,1.1823880415834602,0.6160169759987999,-0.4831823467290114,-0.8120278835665644,-0.4422996894983976,-0.8993711976543164,-0.6513164179272473,-0.8934382553497863,-0.8347916376383051,-0.9150654391404688,-0.6553834927038531,0.2488854825153072,-0.5979925924579317,-0.7833111056572154,0.4010128740887251,0.7853695563017683,-0.19985279400177544,-0.4819424240854727,-0.5981005340532626,-0.9455390425309581,-0.6355407648696876,-0.2013513432083108,-0.8833757031472703,-0.14450458231465746,-0.8111324568184025,-0.6699048358182988,-0.3131156143754531,-0.8474557239503797,0.4364324540353784,1.5867513847782557,-0.7688850573624038,-0.2913114344096959,-0.7797022140107794,-0.897792366442707,-0.5456975676340988,1.4046785469175604,-0.7717066117050051,-0.4434575404816248,1.6043266203368904,-0.7875557925705607,0.17742717424225202,-0.6684943823225704,3.479158279318346,0.8623239999845511,-0.4560943898241128,-0.6749973584800678,-0.5130270282387062,1.1243401286023382,-0.7172549358609823,-0.009488127225370702,0.4237770152973762,-0.9446023217855466,0.2896229952488029,1.6992794979965569,-0.3178549316986544,-0.8200591506896436,-0.7764714181951947,-0.8555749725993484,-1.1385994578015817,-0.9293672133025014,1.1202081080833304,-0.9894182631887356,-0.8882801919102695,-0.8757481625021469,-0.9774526414663472,-0.6798152905265832,-0.8051907513901224,-0.8087387861150179,-0.6242819682565452,-0.21735369017515296,-0.882516301513044,0.3731076293126703,1.1238914087177814,-0.6784512920953805,-0.21427336187547885,-0.12687051832271462,-0.07610081838613485,-0.654325187767558,1.0102063425283123,1.688119177913452,0.7979921047794792,-0.8578755484761661,-0.8221016327147719,1.8561165038023282,0.09804416612816104,-0.9182690703187456,-0.4161020565041433,-0.0937094241456486,-0.8410267277913479,-0.06812203037807682,-0.7077193384081467,-0.8252433897704127,-0.9952210133063484,-0.5549190005269101,-0.3556607111977109,0.5166852250413664,0.9048466647021476,-0.8598842831717439,-0.6852223908157266,-0.5795205617518083,1.384415510316917,-0.06710599842684792,-0.8247955092132357,-0.9325949452319598,-0.8388675364979391,-0.8043914010141359,-0.2273410841364316,2.846229085676413,-0.8974869923016316,-0.914729862406398,-0.6469548984623043,-0.8583038874902919,-0.7095213438130832,-0.03365152225453906,-0.8755426319256769,0.7954063309180225,-0.5256974575001886,1.5889586870449508,-0.8163910921494271,-0.6952489970603849,-0.8982157354559519,-0.8300620751644299,-0.7968819648768999,0.27429108707079924,-0.9374114856782286,-0.8351848022388744,-0.783897626720427,1.7384334665473555,0.6544469534894845,-0.5283575994068618,2.47119643127688,0.6091940496088567,0.254584764720762,1.082836190327067,1.7731053026965045,-0.6669696124377043,1.3130957834102974,-0.8249291114803912,-0.6694327234929833,-0.7786066574962579,2.116390498580023,0.4257778234670643,1.994590420866363,-0.6406907280038789,-1.0008928278977822,0.8570596808831833,-0.9504009985495776,0.7820148339122756,-0.8368913281266611,-0.8678021505694631,0.019554647257998745,0.9873660513528476,0.534576748726534,-0.8713470094979145,-0.7809640560641528,-0.9032312351594484,-0.8061604219903434,-0.9072636418484454,-0.4182350139265415,0.4306238936796644,-0.5905577008748677,-0.8524172464873309,-0.3572494710380825,-0.4485453870208259,0.4931645778213014,-0.3426310511824054
ETK-1,-0.5325879099742657,1.7438699355205003,0.737525469459905,-0.18158891420308146,-0.7857706239240803,-0.5529948226069767,-0.8820614535442058,-0.7862616458723855,-0.8686325574629017,-0.9004540161462002,-0.9543796576329748,-0.7546889566919888,0.8367529884552836,0.42995935860563744,-0.8309259859262729,0.026109836928637515,-0.2222664049408303,0.1266592331092139,-0.5886272683587355,-0.600399086695152,-0.901749551777286,-0.7879329667895312,-0.5717787770722844,-0.9101762559594369,-0.3707821339716589,-0.7743433997688947,-0.3104294045558905,-0.6686268764342788,-0.9855917023051486,-0.5448795531082345,1.9604995952736224,-0.7593656935290806,-0.4816458092909128,-0.7696898839973279,-0.9378893789591802,-0.3387647363508943,1.5244976134388952,-0.8320320482281468,-0.1629994792273173,1.8917337079863108,-0.8197989690348624,0.22592445980755305,-0.7414485945318051,3.5690934421459946,0.6590952429722751,-0.16653369416313604,-0.7149466611788906,-0.8280878806544839,1.8295445230326848,-0.7885656115129145,-0.12683764141526238,-0.08055246134101714,-1.0004640267099925,0.5083083605163343,1.3694852517995089,1.7844612019171788,-0.7079762067477742,-0.6536330293719254,-0.6361639223793385,-0.9793530444800485,-0.8083660790315627,1.244822042793608,-0.981372976753856,-0.8324465890361681,-0.8473645723491787,-0.9100132404045074,-0.7127029641946577,-0.8847062295496114,-0.7439959817099582,-0.7712074663015477,0.2262974195194481,-0.8364613964233248,0.4823112756369721,2.0792720085814533,-0.7194000136624761,-0.17202266758218898,-0.18238817592854964,0.4334458681476926,-0.7344656305842422,1.4563546056245036,1.7372033931581734,1.2971529474020105,-0.8769551435321642,-0.7818100679283868,2.1217200525084268,0.11680218111471635,-0.8616029864710839,-0.3645535868419536,-0.17979375770923872,-0.8131655622832074,-0.05867897052132225,-0.7809562093665241,-0.7377568144454579,-0.7718806989668794,-0.5154597075170482,-0.3049678122413211,0.5239541577125508,0.7020272276858314,-0.7821007727003433,-0.43036216968462376,-0.4799801046101092,1.2437684729621314,0.010458131797234252,-0.7023412823859003,-0.9001130491367473,-0.8870950221329652,-0.9258558213164187,-0.5228953205447155,2.5288634260574945,-0.8100650396775229,-0.9452608774994818,-0.6832758063795145,-0.7781151627597692,-0.1046803124603563,0.6713190475203972,-0.7601594708568971,1.150261929028495,-0.4612575966213152,2.02799378906126,-0.6038269730380169,-0.5931334183332424,-0.9058794832814636,-0.8458482491733584,-0.8681887599497924,0.9564751681489609,-1.0052924253561084,-0.7991730213473273,-0.8834054511485784,1.965573307595224,1.1182205197694308,1.531528393028604,2.5460191308924163,0.4710837889353912,0.3975693338555972,1.1893851867654288,1.6941852764365664,-0.9108040359729502,1.239441044802719,-0.9181098972201052,-0.6784331576706161,-0.8505113510417673,1.585287461612646,0.090651405856095,1.6979263338748616,-0.6417876055405305,-0.8848793851995042,1.3651706625235855,-0.958136960170404,-0.07153497420561547,-0.7769198902231371,-0.9490653236232928,0.02676069606288343,0.4094503601052189,0.037496706500950314,-1.0163119647745478,-0.524460852626613,-0.8608442318387506,-0.8862449616278733,-0.8885623807866225,-0.7745372049407948,0.44818024839848136,-0.7760137826560548,-0.8654864209671396,-0.4833683157757574,-0.6984496265761017,1.5461409552480925,-0.4050677602198264
H2731,-0.42688695552407796,1.7072739769559262,0.8657146257724638,-0.026829953469583126,1.1054746592779463,-0.5294593990420974,-0.8367336151427943,-0.9610080940253224,-0.8618169720147444,-0.8583236122895469,-0.8160434176091158,-0.7545226428567798,-0.14305821040784336,-0.7754335933876804,-0.6285709437866723,-0.7518111326414794,-0.14990082944574756,-0.15174020943164618,-0.6640179112916704,-0.7191948383987834,-0.8433937308274254,-0.2458090872713741,-0.5238539535276029,-0.8596401023354033,-0.1877334939673337,-0.7201755671614123,-0.4982949276977882,-0.6587224153008933,-0.9464015614342738,-0.6239843608956496,1.804879139023512,-0.7487865838091784,-0.3469485634014748,-0.7903065206765552,-0.8622702383308877,-0.1401897237723378,1.6759030277451683,-0.964305533913992,-0.33691879946220504,1.6566352613367126,-0.8410884136853347,0.00876718148268978,-0.7686902764258114,3.4448013216056985,0.4822517483970864,-0.7010420628433167,-0.6021758180408181,-0.7660143528430091,1.6934046381831058,-0.8268281138016708,-0.2033313768000739,-0.5197837382826634,-0.9978723764316296,1.102573485682063,1.321574221832743,1.033722673264306,-0.6345444549973881,-0.666873494594649,-0.7144741430091731,-0.9505901561061494,-0.9021342387244644,1.2105839555844256,-0.9634280985026474,-0.8280107155050346,-0.7966735920972908,-1.0075990817945517,0.5576172839475156,-0.8559618332839785,-0.7234984395041352,-0.7338798330329522,0.13506793558918725,-0.7240697198357302,0.1311673861297983,1.6872586953599904,-0.4847361456152967,0.16028449305197767,-0.08539070392550371,0.4234921969578139,-0.7275353981358128,0.9003502056445528,1.8032620033212476,1.2942637231828502,-0.7898469312133967,-0.6597345930709249,2.1046910537848444,0.2565824619940291,-0.7919931697771998,-0.4534392234915457,-0.08586631916000671,-0.7992484194290387,-0.13925938705960852,-0.7768896859039048,-0.6606855451973425,-0.7732044036381496,-0.020720593013681732,-0.4089693650984996,0.9321636329647176,1.1135111322846425,-0.7525382834330454,-0.5726417001982175,-0.6124126897066364,1.6007288747228885,-0.17396924272081726,0.16831385697593085,-0.7599241614382289,-0.9108776046472711,-0.9211198060410501,0.16868061108112092,2.4088826655510847,-0.16347679790944386,-0.8243495730907312,-0.5896894728145979,-0.7418999324558513,-0.6990183672669614,-0.1731553736243683,-0.7990885512099646,0.7978165508566268,-0.6391865730239039,1.3149922194525154,-0.7810256979095048,-0.7097321291708519,-0.8592168470004792,-0.7298711995804621,-0.8579805895530083,0.6254724227823826,-0.9652574873327148,-0.775910785124962,-0.8133770780887417,1.7545902111161853,0.3118671424176911,-0.5476696085760041,2.79368386503489,0.6304226359503814,0.4667006303610834,1.3957190977726834,1.9537528661579218,-0.7169195590995924,1.4031610527782987,-0.8167535996917175,-0.7163101073934282,-0.8707286360930472,2.052035101897223,0.5052404795722087,1.2791321480122433,-0.6443644194844482,-0.8796226775193999,1.0759607173363612,-0.8910511986436607,-0.2644626900643618,-0.8322395614792056,-0.9933124759890786,-0.021706966897453654,0.8594187429000945,0.18336718453373124,-0.9371192987885104,-0.37757563301429853,-0.9054966815648156,0.6082979283346723,-0.8704724701379866,-0.6251194915253259,0.34880939085229024,-0.7591420391433328,-0.8765333670274109,-0.4281227646593607,-0.7210787115168686,0.8989324183481682,-0.15702108108980029
NCI-H441,-0.5518675192255913,1.5014529565639845,0.5541149709445532,-0.4024853114174817,-0.7594571306548307,-0.820995702474822,-0.8583219299860988,-0.8741379863995069,-0.9068360811758004,-0.8553759147211902,-0.8219916580000723,-0.7537390889587374,0.8909028868620577,0.477240781276831,-0.8224604555139813,0.5510687107046673,0.7690312459708287,-0.26570566958600805,-0.5854985495687144,-0.5156123477085559,-0.8318455547347886,-0.8065636372598031,-0.4733914713608993,-0.8717207151592052,-0.0003691202976055665,-0.6946245935413989,0.5789918340824148,-0.5504171319749028,-0.9043150446836188,-0.6958193198758809,1.250040047216832,-0.6675524549555727,0.8346487431066847,-0.471194864638366,-0.8978886930561155,-0.7010317711299326,1.6885368679713544,-0.9074514778159792,-0.38188165768696825,1.6625748981344504,-0.7929647301950058,0.3500745034258357,-0.7725977098279968,3.3322187511454286,1.3593939234001158,-0.8268658328470216,-0.8346217320708629,-0.7597607197587318,1.5806763266933643,-0.6209272842598268,-0.12313304451322998,-0.7035984726430425,-0.9228653911916648,0.1595114957220085,1.2625439597595405,0.9163851975507828,-0.7463346089083316,0.043859382589536144,-0.7708097260875977,-1.1536105751890382,-0.8947538703513986,1.5367064112232358,-0.9521177341839188,-0.8692572021658783,-0.8260447054573172,-0.9579104871009024,-0.6176814553672658,-0.8111155487676555,-0.7815972783829668,-0.7478912198926893,0.07231346893638682,-0.5946052060342011,0.19929579228099112,1.5354084199012958,-0.7650292595911261,-0.02078091709431781,-0.7009703744973171,0.06766779055537445,-0.7621262200803886,2.0537653184133853,1.5857883956991448,1.1739605119221528,-0.9196276757035909,-0.7471664615803091,1.9414018371844048,0.3845230929743015,-0.95087755887272,-0.5802072421773138,-0.1758487258787335,-0.8467922699686409,0.5382853286208211,-0.8776772097809287,-0.6913171059071469,-0.4137432725757009,-0.3937693927900531,-0.5217586180535277,0.5561089125342571,0.9307471911980078,-0.8297087830459828,-0.3710242784282325,-0.5093705282408381,1.1289468150030773,0.047181768982734885,-0.7590816674650094,-0.8285839799504329,-0.8692268279158885,-0.8764470531169901,-0.657864092770101,2.577016718354288,-0.8904139972548918,-0.9803406057772108,-0.6295093734019204,-0.8633197636570729,-0.3841610134885025,0.7064685126487431,-0.8513441142217922,1.6045485994472275,-0.6001610390642261,1.8116381417690188,-0.7763358049007021,-0.7021094968558251,-0.8558191678860941,-0.8672008003058506,-0.9233863239972924,1.033048306847233,-0.8927399080505258,-0.7820490848718087,-0.7301847720185426,1.5628792001345369,0.8829574758666384,-0.2269005443584473,2.4066435250136475,0.8117920748457881,0.6704127006499002,0.2209947943117495,1.6279067943078682,-0.9056960421265,1.1913401042509155,-0.8440349442174887,-0.7238320864001674,-0.82279562162147,1.6559336175253883,0.8280104194012401,1.308409764992568,-0.4713064903986299,-0.9769695652140622,-0.5983892204058838,-0.8644383069982605,1.4279798366835694,-0.5881737029729623,-0.8922658853990996,-0.17077787018543014,1.2268652508596756,0.3785433051934744,-0.8526463071199722,-0.5048386655437213,-0.8678931736369294,-0.6268669200626428,-0.9069120868193682,-0.7480331480417551,0.2818458061182959,-0.5331931172750424,-0.933630609859046,-0.07774390743676543,-0.7356424509577657,1.902316498468153,-0.28451003525850943
NCI-H358,-0.5172931021288589,1.2412322010036148,0.6467199084717836,-0.2828543313937101,-0.8437223860052623,-0.9250229358250104,-0.7344716961171108,-0.7446382947382938,-0.8090573499095013,-0.9343393538461444,-0.8755182253927476,-0.8977743458550912,1.1068930622481368,0.047892795948571314,-0.8198737415998478,0.7318029677901593,0.16141018418366074,-0.05201802325830348,-0.4248105610331739,-0.5870288160843978,-0.8678750664705567,-0.8967793940994292,0.053805523851013386,-0.8617508274810519,-0.2657287782105094,-0.7565184424933484,0.11937671771695615,-0.5424375126838249,-0.7792335838269325,-0.7232608504086048,1.4746253607378723,-0.7393946720965201,0.26375334481434565,-0.7190836418465423,-0.867722328298001,-0.4336123999064837,1.722068530552285,-0.979933811693841,-0.3182464407166861,1.7699829477499964,-0.8003529130190858,0.2051817638160682,-0.6573592394613188,3.4386098691748903,1.707660961932456,0.10984607718044552,-0.8580175397536487,-0.6829179217782472,1.1513440620011268,-0.8131568955181201,-0.01242724165613067,-0.29416388021461204,-0.8928972561262278,-0.12681016025850414,1.074645067005422,-0.6423729221606478,-1.067578749084707,-0.4946940611851412,-0.7003926963393077,-1.0185157597020795,-0.9625952855856068,1.0762347637913396,-0.9377758636329022,-0.7681437492530927,-0.8625297561305286,-0.9864073442160288,0.16059801371355076,-0.8659206144041839,-0.8082558424228998,-0.7815107389681234,-0.013581313069337894,-0.8975701781611443,0.7427428936912859,1.4156937848033018,-0.7460264884047975,-0.20822749125355802,-0.03861385085110898,0.2836231975185496,-0.8119595283999252,1.7739665550828314,1.6204853316919394,0.7239960239794366,-0.9011098810581436,-0.854285680129494,1.5979155125144342,0.2433781900109811,-0.7945699869577252,-0.4313713549744067,-0.15347757639587056,-0.8626970728570821,0.4434159208745114,-0.8470230774569049,-0.757186504320311,0.19117946259854468,-0.42235032146246737,-0.27202491482074803,0.5403676801635996,0.6072135995516039,-0.8365145975712129,-0.3235148738411798,-0.6109770233690921,1.5266170909565202,0.03331856327535982,-0.2515176117389434,-0.8648575559922765,-0.8495677948635197,-0.901184399654336,-0.6434014690144533,2.4793179219143227,-0.9241672086743516,-0.9745256638737936,-0.6801016642201904,-0.7178616347933909,-0.30940369568122605,0.8647145917803994,-0.9202220045746786,1.2459783344142297,-0.5722832892671534,1.9452322977593564,-0.6713981212999189,-0.6756359028987592,-0.9094235616308064,-0.7961662488954543,-0.8766889158421202,0.7635144773996845,-0.972809110475476,-0.6286626436935233,-0.8242997395228506,1.8717155328633968,0.5908614322155727,-0.7988019839887474,2.376178543120388,0.925976895938038,0.30552863757628834,-0.039190101288340655,1.8301107859906025,-0.8317737562951757,1.359095432992721,-0.8246317646259617,-0.7595142756012525,-0.8371765473224272,1.220395868649464,0.7185123281856249,1.4582255079661002,-0.2453339387280799,-0.7884174084587063,-0.5722868745184851,-0.9348192082511628,0.3353073439090103,-0.8775758813457314,-0.992558437450186,-0.4044444949262718,0.8113056012150509,0.2604488947523818,-0.857641068685223,-0.65216438457763,-0.8847968436574204,-0.6487253564001371,-1.0368947677277855,-0.6228737002010525,0.4468019030751651,-0.5350121198284772,-0.8715621277889629,0.4416383048174035,-0.048996072447186505,1.6860832875005862,-0.3759062541623136
LS-411N,-0.5514180475536856,-0.4778219953344822,0.3283596664948663,-0.5123928943617261,-0.7649014534907144,-0.7341508732725714,-0.8672084626204529,-0.8069721465415581,-0.8178026656066434,-0.8128914056559035,-0.8279200809169461,-0.6696995135271452,0.5597384926940134,-0.08196609676428873,-0.782579608365909,-0.676387864635883,-0.09434969114365796,-0.24251542886789626,-0.6497916729249831,-0.7414267087890309,-0.8795474454462099,-0.8523814978887101,-0.2437053796376157,-0.8534050052083747,0.6626424712729247,-0.7094029218591533,-0.4909304654995566,1.3586294309181464,-0.9563833146442288,-0.8267961689333675,1.3307944797542282,-0.6973149298855543,-0.5346296749241579,-0.7166925778018765,-0.8832575166587496,-0.390602572483489,1.9274742460604932,-0.934680101302444,-0.17607397952838502,1.4571389097525504,-0.7380098373948586,-0.12575313564745538,-0.7499252633895743,3.4900228676809246,0.8977517412016167,-0.8137150589490431,-0.8410541083974357,-0.5906476962603037,1.2420501509552198,-0.7583529952991914,0.24008740080601,-0.6697212135707917,-0.9727838557521591,-0.7957068252786834,0.6888740463011648,-0.7509107755188175,-1.0043191517186851,-0.691457350128168,-0.7741652118336362,-1.1533349249583156,-0.9702799994758684,1.2169137405546342,-0.9704323672594274,-0.8209284826800516,-0.8699500737857779,-0.9885993270619552,0.9000359738931872,-0.8157123988453734,-0.8363309535618842,-0.7963865896653222,-0.33116140463507315,-0.8135325265789226,0.3745170053533064,1.6180808401740467,-0.7492424351953667,-0.04767338369610722,-0.7536140345273097,0.1094300892137062,-0.7472563480640524,1.3849160999203998,1.5815184370964317,1.2661433626221472,-0.8996572314726679,-0.8875311037415631,1.2924883923959511,0.21189318375647168,-0.9585813940472367,-0.5384675345633401,-0.28136081987855865,-0.8252399049657492,0.15373766511871415,-0.7839596049088862,-0.4255976590440868,-0.7547532040506328,-0.4926398162698664,0.2731382767418529,1.1454809662876608,0.6534312803956329,-0.8145502558515936,-0.27217798054987435,0.2438910471566884,0.6962083438529619,0.3103556230183169,0.7385101236417758,-0.8091269812208928,-0.8217355888229266,-0.9001545832486426,-0.6820677759217021,2.6887935525438094,0.8025617841195958,-0.9881708254138084,-0.513898994838292,-0.8767078960144307,0.059390909402392736,0.6666491075908056,-0.7237440243244999,1.2731133347980716,-0.5919773036650671,1.8648442801490044,-0.7075433233713426,-0.6977044842787181,-0.9369836069434978,-0.9222792638732644,-0.8895212039706574,0.9488788038957008,-0.93519868795599,-0.7271152460956382,-0.7847049604864761,1.5186990991164293,0.4836942612484981,1.3732733810051994,2.5265829149444534,0.6872106998083425,0.5281396400601249,0.7081041907948731,1.991497971604648,-0.9114177835206756,1.6231033774677184,-0.9369608410869256,-0.6596145308348139,-0.8702495445607181,1.29509501060917,0.7634536205156275,1.2861141698798302,-0.7207817579785165,-0.9904462495430212,-0.3421789366460929,-0.9850796174362206,0.6110729625834478,-0.2423362201694937,-0.9353011479511212,0.13300744002630552,0.8412287390884277,0.23400217589226124,-0.8482324453819717,-0.8168373886640627,-0.8166702585622962,0.6414996457213951,-0.9785785423743084,-0.7693579576535633,0.6731056635774512,-0.6230173272312047,-0.8488851561535736,0.3625898147259357,-0.7614818849656112,1.5357657594311986,-0.315113364159437
NCI-H2452,-0.20703079495026167,1.5954613692428603,0.9285369549580956,-0.017469823077192182,2.036347890351164,-0.5589499022060014,-0.9171220875155116,-0.8006641243797806,-0.8674725536981313,-0.861887656089597,-0.7840060448006684,-0.7477445765370341,0.34923292837157444,-0.3329735262677015,-0.6833701657216957,-0.6794183505582603,-0.05817698140061575,-0.2078611696528301,-0.6172414110572932,-0.6072600239496877,-0.8826182784178215,-0.8065245971224219,-0.4834631080068029,-0.8502365459711413,0.08565293269221204,-0.8079604795051261,-0.5197380642025683,-0.5214910448258971,-0.9947699876989294,-0.3753643941962525,1.1393357611865211,-0.8604342608588733,-0.4736999165807551,-0.6945251384609091,-0.8941136278532679,-0.3721415018933096,1.8671452599095533,-0.8133150516373169,-0.3755182444203927,1.5417467536427367,-0.7810246909336291,0.12648673917348285,-0.6564234861469028,3.1318377810739944,0.5879673768544635,-0.8241500183527456,-0.8028725537716699,-0.24138472461774246,1.4758830170925117,-0.7979656826415512,-0.22721232965823696,0.4966937125649482,-1.00821583746346,0.6657300109636147,1.3990438590186811,-0.06691883041335787,-0.97707419728349,-0.5906642151529259,-0.8631152096400595,-1.086122372145464,-0.9624411055757948,1.5141228594189018,-0.8658582705383683,-0.7455764245214603,-0.7743003938053024,-1.0578559013258848,-0.6065239546777987,-0.7416453644351519,-0.8031214342906653,-0.7624230765677212,0.16414018627230148,-0.8641408614564702,0.2968092056660029,1.5732719635422892,-0.6452435927900988,0.4256954138061454,-0.1809493330546448,0.52042648315671,-0.7149489808767246,0.9199233291909608,1.4342255465689182,1.3458861051724025,-0.889695702358073,-0.6914868894634599,1.9720648512788173,0.4837045078030308,-0.8474153176999168,-0.4581537416414706,-0.0690304360844752,-0.8460713325520388,-0.2112724762202742,-0.9263919771828658,-0.6744075305746919,-0.7539700861604864,-0.3606145022142127,-0.5305719669820655,0.8335748759741254,0.30033039646165405,-0.8497532105166448,-0.5131725058526982,-0.36743617816031904,1.6088050904095466,-0.11057951697855592,0.5343925092389925,-0.8778705138179269,-0.8666588943542148,-0.9428273439785178,-0.5108734540987777,2.42997293920123,-0.624599232074328,-0.9013376811307482,-0.4864509602094821,-0.8417424621949896,-0.5175781641665986,0.1443751389990612,-0.8350637473200506,1.1904017702700471,-0.7354515610276315,1.7385066518646413,-0.6038890715469784,-0.6198770639226314,-0.8855308108952353,-0.7548811784441409,-0.908129798161182,0.5901172051178053,-0.9178259181409216,-0.8393835029842296,-0.7689772915102341,1.240538159782116,0.3383250667796434,0.0916023971994241,2.6942865242565985,0.7666650003646698,0.5485088606794144,1.1931770656516067,1.5664204256900591,-0.8943829123505327,1.0218013617968658,-0.8576606122651037,-0.8202192173117077,-0.8495743268051891,2.072397238007412,0.5453095035644463,1.0933802369788548,-0.6865469766465245,-0.8076663058457678,0.04421564602262675,-0.9385312470113979,0.21476227456437905,-0.8191108833333836,-0.9045818530774904,0.02277722042473896,1.1604717518938303,0.17486977984787494,-0.8659488716216809,-0.4429466925798285,-0.8939832226138391,1.0402190646601688,-0.9153907709406603,-0.6653022614011745,1.2609774214050695,-0.6245393519097581,-0.8109860852430577,-0.1596184972839978,-0.6969567765229187,1.3597680923431672,-0.314793690336176
UACC-257,-0.7539617897495561,1.5739822542273203,0.6191462293318747,0.011816188030727624,-0.7816868940212477,-0.5078609472137368,-0.9006607761457729,-0.5159508382649355,-0.8655918891199091,-0.9178682491274258,-0.8540447416321609,-0.971604203430092,0.4776119845113764,-0.4590973762124978,-0.7829049043390082,-0.7334612959182046,-0.2630518933393641,0.1034372484054456,-0.4156948757425929,-0.4899828287961802,0.8250011018716646,-0.604707705815203,-0.13415562965796118,-0.9064705508038848,0.047616657227591855,-0.6649445829705748,0.6989063152772851,1.0264254077833683,-0.8612291015079454,-0.20350358457046905,1.7438123860969132,-0.7152238940621756,-0.07249508979341589,-0.6105005574878631,-0.8993326603586496,0.03146888883022607,1.4221700404381803,-0.8969350705271657,0.03951084964031961,0.9123966398789995,-0.6943889672456175,-0.11633637393946088,0.8741777367421267,3.6134564962673736,0.461570293006893,-0.8638354654376121,-0.7337362599262891,-0.7759779713340493,1.25598059492017,-0.7814600997086311,-0.3160382285827913,0.4716239113016291,-0.9302518505335056,0.1964093093642431,1.2370027862820006,2.3310953211799634,-1.0808522548075905,-0.06638836764203951,-0.7642051295416336,-1.0243897550330794,-0.9346159919657794,1.2613188241917048,-0.9185127954273552,-0.4531418789855298,-0.5487957931353078,-1.0244152372382795,1.993117732421708,-0.887004214509047,-0.760270057441615,-0.6922066163169295,0.1909993229846809,-0.8941358096666842,0.8628943118759637,1.0728506476550417,-0.5743692795425096,-0.3304970146694362,0.35160257937611256,0.4818131325552492,-0.7392199079329052,0.921991485384723,1.6023168861037729,1.283357532549514,-0.8995925387419279,-0.6931097047799546,2.2427200308713804,0.3692635307506239,-0.8483665019877467,-0.6320354307099632,-0.12096196340846135,-0.7110609526522981,-0.2334447129826095,-0.803708910974226,-0.6756262608776776,-0.79328888628428,-0.2112420177555362,-0.2991199706174708,0.5411284211981153,0.4626853245173175,-0.6537941516128597,-0.6552108187346377,1.0282557265259853,1.2864079569513491,-0.5110766650626987,-0.3833885496067346,-0.7885731146898931,-0.917249802426632,-0.7750877615325132,0.8130868620469073,2.3980299837054075,1.3046882813491372,-0.8394135446995864,-0.4792630081713332,-0.8467683585650538,-0.12065383103436955,0.8255515236177172,-0.8667199845563192,1.2260638301788307,-0.5269201360610543,1.4920891032672825,-0.7674076783270078,-0.6494418314449603,-0.9141443646588217,-0.7751292570744865,-0.8641856537787801,1.0109647793832102,-0.9521945061971888,-0.7189565276466371,-0.7534019482301685,1.879861540626689,0.4198127773087068,-0.5308417862114468,2.5445795223269005,0.4226719388125876,0.7572535381033558,0.9897057775020668,1.7367129533190655,-0.8710883995773705,1.5617928252981157,-0.5058362869403923,-0.7935877364439253,-0.8469185719453101,2.140304763397418,-0.5669832824201168,1.366871664486755,0.27933463228855104,-0.9503048625205964,-0.5977659405346377,-0.7990768330793897,-0.4880625025399648,-0.944625277855936,-0.9108192087558457,-0.4507287774208975,0.3312185599443601,0.6625406578276586,-0.8157501987065706,-0.0535754824600499,-0.9027320799982932,-0.06752187141226966,-0.9160490068859064,-0.4894723329386527,-0.2262716176513865,-0.580083481804703,-0.8888615239730282,-0.1797654584160006,0.17460415793634151,0.22491974613220495,-0.23280851377457995
